345,22	-43,01
345,44	-43,01
345,66	-43,01
345,88	-4,10
346,10	112,64
346,32	77,82
346,54	102,40
346,75	112,64
346,97	20,48
347,19	-2,05
347,41	57,34
347,63	-4,10
347,85	28,67
348,07	-14,34
348,29	28,67
348,51	104,45
348,73	10,24
348,95	-10,24
349,16	100,35
349,38	77,82
349,60	47,10
349,82	83,97
350,04	131,07
350,26	-4,10
350,48	67,58
350,70	116,73
350,92	77,82
351,14	77,82
351,35	149,50
351,57	118,78
351,79	153,60
352,01	106,49
352,23	61,44
352,45	90,11
352,67	163,84
352,89	43,01
353,10	118,78
353,32	110,59
353,54	161,79
353,76	217,08
353,98	96,25
354,20	51,20
354,42	131,07
354,64	98,30
354,85	90,11
355,07	159,74
355,29	79,87
355,51	65,54
355,73	100,35
355,95	139,26
356,17	2,05
356,38	100,35
356,60	61,44
356,82	108,54
357,04	90,11
357,26	94,21
357,48	143,36
357,69	24,58
357,91	22,53
358,13	104,45
358,35	30,72
358,57	149,50
358,79	92,16
359,01	24,58
359,22	98,30
359,44	28,67
359,66	116,73
359,88	129,02
360,10	153,60
360,32	141,31
360,53	174,08
360,75	36,86
360,97	88,06
361,19	28,67
361,41	137,21
361,62	98,30
361,84	98,30
362,06	63,49
362,28	94,21
362,50	75,77
362,72	135,17
362,93	65,54
363,15	133,12
363,37	75,77
363,59	83,97
363,81	26,62
364,02	55,30
364,24	174,08
364,46	34,82
364,68	51,20
364,90	145,41
365,11	30,72
365,33	43,01
365,55	108,54
365,77	59,39
365,99	40,96
366,20	40,96
366,42	4,10
366,64	153,60
366,86	90,11
367,07	69,63
367,29	145,41
367,51	81,92
367,73	77,82
367,95	-8,19
368,16	137,21
368,38	145,41
368,60	157,69
368,82	55,30
369,03	59,39
369,25	172,03
369,47	126,97
369,69	4,10
369,91	79,87
370,12	75,77
370,34	10,24
370,56	92,16
370,78	83,97
370,99	118,78
371,21	174,08
371,43	90,11
371,65	133,12
371,86	106,49
372,08	149,50
372,30	75,77
372,52	118,78
372,73	157,69
372,95	90,11
373,17	165,89
373,39	133,12
373,60	112,64
373,82	120,83
374,04	194,56
374,26	100,35
374,47	126,97
374,69	65,54
374,91	157,69
375,12	59,39
375,34	59,39
375,56	8,19
375,78	159,74
375,99	155,65
376,21	98,30
376,43	77,82
376,65	120,83
376,86	131,07
377,08	77,82
377,30	96,25
377,51	40,96
377,73	151,55
377,95	61,44
378,17	114,69
378,38	120,83
378,60	108,54
378,82	51,20
379,03	208,89
379,25	49,15
379,47	153,60
379,68	108,54
379,90	53,25
380,12	73,73
380,34	94,21
380,55	124,93
380,77	129,02
380,99	163,84
381,20	149,50
381,42	18,43
381,64	24,58
381,85	114,69
382,07	36,86
382,29	69,63
382,50	92,16
382,72	221,18
382,94	73,73
383,15	161,79
383,37	135,17
383,59	116,73
383,80	143,36
384,02	131,07
384,24	83,97
384,45	38,91
384,67	65,54
384,89	90,11
385,10	59,39
385,32	135,17
385,54	120,83
385,75	81,92
385,97	129,02
386,19	122,88
386,40	112,64
386,62	139,26
386,84	53,25
387,05	86,01
387,27	178,17
387,49	83,97
387,70	43,01
387,92	137,21
388,14	135,17
388,35	145,41
388,57	63,49
388,79	116,73
389,00	75,77
389,22	36,86
389,43	139,26
389,65	192,51
389,87	92,16
390,08	2,05
390,30	137,21
390,52	75,77
390,73	178,17
390,95	110,59
391,17	159,74
391,38	305,15
391,60	53,25
391,81	73,73
392,03	147,45
392,25	79,87
392,46	151,55
392,68	75,77
392,89	59,39
393,11	77,82
393,33	149,50
393,54	96,25
393,76	165,89
393,98	43,01
394,19	104,45
394,41	169,98
394,62	102,40
394,84	108,54
395,06	108,54
395,27	139,26
395,49	163,84
395,70	108,54
395,92	79,87
396,13	36,86
396,35	34,82
396,57	161,79
396,78	100,35
397,00	135,17
397,21	151,55
397,43	26,62
397,65	147,45
397,86	137,21
398,08	71,68
398,29	104,45
398,51	141,31
398,72	176,13
398,94	163,84
399,16	96,25
399,37	34,82
399,59	98,30
399,80	118,78
400,02	161,79
400,23	180,22
400,45	-26,62
400,67	114,69
400,88	145,41
401,10	79,87
401,31	167,93
401,53	86,01
401,74	51,20
401,96	61,44
402,17	88,06
402,39	118,78
402,61	206,84
402,82	116,73
403,04	114,69
403,25	122,88
403,47	157,69
403,68	-40,96
403,90	153,60
404,11	100,35
404,33	133,12
404,54	14,34
404,76	106,49
404,97	18,43
405,19	157,69
405,41	139,26
405,62	118,78
405,84	122,88
406,05	137,21
406,27	104,45
406,48	133,12
406,70	110,59
406,91	139,26
407,13	178,17
407,34	143,36
407,56	90,11
407,77	155,65
407,99	86,01
408,20	83,97
408,42	139,26
408,63	96,25
408,85	172,03
409,06	204,80
409,28	90,11
409,49	165,89
409,71	178,17
409,92	266,24
410,14	159,74
410,35	151,55
410,57	86,01
410,78	182,27
411,00	120,83
411,21	45,06
411,43	118,78
411,64	69,63
411,86	151,55
412,07	149,50
412,29	151,55
412,50	229,37
412,72	67,58
412,93	147,45
413,15	190,46
413,36	210,94
413,58	176,13
413,79	331,77
414,01	155,65
414,22	157,69
414,43	231,42
414,65	112,64
414,86	219,13
415,08	301,05
415,29	239,61
415,51	233,47
415,72	327,67
415,94	266,24
416,15	212,99
416,37	362,49
416,58	301,05
416,80	280,57
417,01	219,13
417,22	274,43
417,44	425,98
417,65	382,97
417,87	409,59
418,08	417,79
418,30	526,33
418,51	372,73
418,73	413,69
418,94	489,46
419,15	575,48
419,37	589,81
419,58	430,07
419,80	477,18
420,01	448,51
420,23	589,81
420,44	698,36
420,65	595,96
420,87	573,43
421,08	618,49
421,30	702,45
421,51	708,60
421,73	610,29
421,94	911,35
422,15	790,52
422,37	841,72
422,58	808,95
422,80	903,15
423,01	999,41
423,22	927,73
423,44	985,07
423,65	1052,66
423,87	1140,72
424,08	1144,81
424,29	1112,05
424,51	1310,70
424,72	1228,78
424,94	1181,68
425,15	1351,66
425,36	1402,86
425,58	1388,52
425,79	1261,55
426,01	1605,61
426,22	1529,83
426,43	1703,91
426,65	1726,44
426,86	1761,25
427,08	1847,27
427,29	1914,85
427,50	2013,15
427,72	1875,94
427,93	1929,19
428,14	2121,70
428,36	2254,81
428,57	2279,39
428,79	2369,50
429,00	2371,55
429,21	2506,71
429,43	2578,39
429,64	2594,78
429,85	2754,52
430,07	2815,96
430,28	3053,52
430,49	3237,84
430,71	3309,52
430,92	3510,22
431,14	3356,62
431,35	3463,12
431,56	3610,57
431,78	3649,48
431,99	3745,73
432,20	4220,86
432,42	4153,28
432,63	4399,04
432,84	4327,36
433,06	4388,80
433,27	4431,80
433,48	4726,71
433,70	4843,45
433,91	4896,69
434,12	4992,95
434,34	5283,76
434,55	5439,41
434,76	5654,44
434,98	5627,82
435,19	6002,60
435,40	6008,74
435,62	6131,62
435,83	6535,07
436,04	6627,23
436,26	6875,03
436,47	6746,01
436,68	6666,14
436,90	7237,52
437,11	7653,26
437,32	7847,82
437,54	8308,61
437,75	8097,67
437,96	8521,60
438,17	8750,97
438,39	8544,13
438,60	8927,10
438,81	9631,60
439,03	10219,36
439,24	10420,06
439,45	10964,82
439,67	10743,64
439,88	10786,65
440,09	11003,74
440,30	11452,24
440,52	11677,52
440,73	12586,82
440,94	12812,09
441,16	13016,89
441,37	13403,96
441,58	13606,70
441,80	14849,82
442,01	14784,29
442,22	15556,37
442,43	15253,27
442,65	16002,83
442,86	16094,99
443,07	16852,73
443,28	16967,42
443,50	17966,83
443,71	18554,60
443,92	18712,29
444,14	18945,76
444,35	20299,47
444,56	20455,11
444,77	21718,71
444,99	20498,12
445,20	21651,13
445,41	22066,86
445,62	23363,23
445,84	23666,33
446,05	24348,30
446,26	25470,59
446,47	23731,86
446,69	24647,30
446,90	26824,29
447,11	26240,62
447,32	25642,62
447,54	26836,58
447,75	27307,62
447,96	26801,77
448,17	27326,05
448,39	29337,15
448,60	28073,56
448,81	29541,95
449,02	28569,16
449,23	29695,55
449,45	31479,33
449,66	29935,16
449,87	30486,06
450,08	30764,59
450,30	30707,24
450,51	31979,03
450,72	31671,84
450,93	32876,04
451,15	32067,09
451,36	31366,69
451,57	31657,50
451,78	30727,72
451,99	33000,97
452,21	33601,02
452,42	31911,45
452,63	31585,82
