345,22	-100,35
345,44	-100,35
345,66	-100,35
345,88	24,58
346,10	104,45
346,32	67,58
346,54	81,92
346,75	59,39
346,97	-14,34
347,19	-75,77
347,41	92,16
347,63	-24,58
347,85	-36,86
348,07	14,34
348,29	-63,49
348,51	65,53
348,73	-30,72
348,95	-43,01
349,16	133,12
349,38	237,56
349,60	157,69
349,82	202,75
350,04	208,89
350,26	122,88
350,48	282,62
350,70	342,01
350,92	268,28
351,14	313,34
351,35	325,63
351,57	372,73
351,79	485,37
352,01	444,41
352,23	397,31
352,45	530,42
352,67	499,70
352,89	491,51
353,10	671,73
353,32	638,97
353,54	784,37
353,76	823,28
353,98	882,67
354,20	925,68
354,42	1015,79
354,64	1177,58
354,85	1210,35
355,07	1249,26
355,29	1267,69
355,51	1355,76
355,73	1591,27
355,95	1607,66
356,17	1652,71
356,38	1822,69
356,60	1955,81
356,82	2056,16
357,04	2199,52
357,26	2428,89
357,48	2521,05
357,69	2709,46
357,91	2801,62
358,13	3055,57
358,35	3319,76
358,57	3493,83
358,79	3598,28
359,01	3930,05
359,22	3975,11
359,44	4356,03
359,66	4749,24
359,88	4939,70
360,10	5070,77
360,32	5384,11
360,53	5728,17
360,75	6199,20
360,97	6674,33
361,19	7063,44
361,41	7640,97
361,62	8120,20
361,84	8744,83
362,06	9445,23
362,28	10104,68
362,50	11140,95
362,72	11784,01
362,93	12865,34
363,15	13948,72
363,37	15267,61
363,59	16013,07
363,81	17235,70
364,02	19050,21
364,24	20145,87
364,46	21610,17
364,68	23107,23
364,90	24614,54
365,11	26396,27
365,33	28005,97
365,55	29623,87
365,77	31725,08
365,99	33902,07
366,20	36058,59
366,42	37473,73
366,64	39261,61
366,86	41463,18
367,07	43971,94
367,29	45161,81
367,51	46458,17
367,73	47889,70
367,95	49978,63
368,16	51565,81
368,38	53454,03
368,60	54254,79
368,82	56249,51
369,03	56972,44
369,25	57091,22
369,47	56911,00
369,69	56476,83
369,91	57967,76
370,12	57074,84
370,34	55651,50
370,56	55241,91
370,78	55059,64
370,99	54047,94
371,21	53140,69
371,43	52542,69
371,65	52266,21
371,86	51715,31
372,08	50296,06
372,30	50078,98
372,52	49267,98
372,73	47199,54
372,95	46132,54
373,17	45403,47
373,39	44713,30
373,60	42933,62
373,82	41770,37
374,04	41012,62
374,26	39886,24
374,47	38284,73
374,69	37277,13
374,91	35464,67
375,12	34780,65
375,34	33562,11
375,56	31964,70
375,78	31100,45
375,99	29302,34
376,21	28556,88
376,43	27434,59
376,65	26715,75
376,86	25794,17
377,08	24893,06
377,30	23881,36
377,51	23740,05
377,73	22689,45
377,95	22204,08
378,17	21298,88
378,38	21354,17
378,60	20301,51
378,82	19545,81
379,03	18888,42
379,25	19019,49
379,47	18495,21
379,68	17608,44
379,90	16473,86
380,12	16443,14
380,34	16189,19
380,55	15568,66
380,77	15003,42
380,99	14516,00
381,20	14159,66
381,42	13672,24
381,64	12799,80
381,85	12580,67
382,07	12066,63
382,29	11673,42
382,50	11489,10
382,72	10827,61
382,94	10456,93
383,15	9977,70
383,37	9338,74
383,59	9379,70
383,80	8812,41
384,02	8589,18
384,24	7915,40
384,45	7376,78
384,67	7362,45
384,89	7055,25
385,10	6748,06
385,32	6389,66
385,54	6236,06
385,75	5971,88
385,97	5967,78
386,19	5420,97
386,40	5402,54
386,62	5081,01
386,84	4929,46
387,05	4779,96
387,27	4786,10
387,49	4425,66
387,70	4317,12
387,92	4292,54
388,14	4218,82
388,35	4171,71
388,57	3962,82
388,79	3665,86
389,00	3751,88
389,22	3641,29
389,43	3536,84
389,65	3557,32
389,87	3321,81
390,08	3256,27
390,30	3102,67
390,52	3014,61
390,73	3053,52
390,95	3080,14
391,17	3051,47
391,38	2838,48
391,60	2707,41
391,81	2676,70
392,03	2539,48
392,25	2435,03
392,46	2322,40
392,68	2320,35
392,89	2113,50
393,11	2203,61
393,33	2162,65
393,54	2090,98
393,76	1904,61
393,98	1859,56
394,19	1853,41
394,41	1923,04
394,62	1703,91
394,84	1601,51
395,06	1556,46
395,27	1497,07
395,49	1550,31
395,70	1488,87
395,92	1345,52
396,13	1173,49
396,35	1249,26
396,57	1230,83
396,78	1226,73
397,00	1148,91
397,21	1193,97
397,43	1140,72
397,65	1079,28
397,86	1066,99
398,08	923,63
398,29	1089,52
398,51	1044,46
398,72	985,07
398,94	921,59
399,16	882,67
399,37	874,48
399,59	798,71
399,80	813,04
400,02	894,96
400,23	821,24
400,45	647,16
400,67	798,71
400,88	727,03
401,10	784,37
401,31	663,54
401,53	718,84
401,74	735,22
401,96	608,25
402,17	632,82
402,39	675,83
402,61	694,26
402,82	641,01
403,04	628,73
403,25	624,63
403,47	548,86
403,68	417,79
403,90	534,52
404,11	575,48
404,33	612,34
404,54	501,75
404,76	565,24
404,97	526,33
405,19	530,42
405,41	528,38
405,62	430,07
405,84	471,03
406,05	507,90
406,27	538,62
406,48	417,79
406,70	489,46
406,91	450,55
407,13	428,03
407,34	393,21
407,56	309,24
407,77	364,54
407,99	217,08
408,20	344,06
408,42	337,91
408,63	299,00
408,85	280,57
409,06	294,91
409,28	299,00
409,49	376,83
409,71	225,28
409,92	368,63
410,14	237,56
410,35	360,44
410,57	282,62
410,78	323,58
411,00	292,86
411,21	245,76
411,43	233,47
411,64	227,32
411,86	294,91
412,07	299,00
412,29	309,24
412,50	335,87
412,72	204,80
412,93	247,80
413,15	202,75
413,36	292,86
413,58	116,73
413,79	335,87
414,01	198,65
414,22	219,13
414,43	178,17
414,65	176,13
414,86	184,32
415,08	268,28
415,29	202,75
415,51	98,30
415,72	258,04
415,94	141,31
416,15	165,89
416,37	241,66
416,58	20,48
416,80	133,12
417,01	92,16
417,22	231,42
417,44	219,13
417,65	120,83
417,87	239,61
418,08	157,69
418,30	260,09
418,51	133,12
418,73	137,21
418,94	210,94
419,15	241,66
419,37	145,41
419,58	124,93
419,80	20,48
420,01	73,73
420,23	159,74
420,44	83,97
420,65	114,69
420,87	96,25
421,08	122,88
421,30	116,73
421,51	55,30
421,73	108,54
421,94	221,18
422,15	90,11
422,37	120,83
422,58	139,26
422,80	120,83
423,01	182,27
423,22	67,58
423,44	104,45
423,65	69,63
423,87	124,93
424,08	126,97
424,29	159,74
424,51	174,08
424,72	30,72
424,94	-6,14
425,15	96,25
425,36	112,64
425,58	118,78
425,79	0,00
426,01	147,45
426,22	94,21
426,43	124,93
426,65	-4,10
426,86	114,69
427,08	92,16
427,29	102,40
427,50	65,53
427,72	6,14
427,93	71,68
428,14	-2,05
428,36	57,34
428,57	26,62
428,79	104,45
429,00	88,06
429,21	49,15
429,43	49,15
429,64	-61,44
429,85	-16,38
430,07	71,68
430,28	49,15
430,49	-55,30
430,71	73,73
430,92	57,34
431,14	69,63
431,35	88,06
431,56	43,01
431,78	57,34
431,99	-61,44
432,20	-36,86
432,42	-90,11
432,63	102,40
432,84	6,14
433,06	108,54
433,27	-53,25
433,48	-67,58
433,70	-98,30
433,91	24,58
434,12	-79,87
434,34	36,86
434,55	-36,86
434,76	10,24
434,98	-2,05
435,19	-71,68
435,40	-45,06
435,62	20,48
435,83	49,15
436,04	-69,63
436,26	-79,87
436,47	6,14
436,68	-45,06
436,90	-86,01
437,11	-65,54
437,32	-67,58
437,54	-55,30
437,75	-14,34
437,96	-77,82
438,17	-102,40
438,39	-141,31
438,60	-75,77
438,81	18,43
439,03	-49,15
439,24	-108,54
439,45	-116,73
439,67	-161,79
439,88	-141,31
440,09	-49,15
440,30	-100,35
440,52	-96,25
440,73	-90,11
440,94	-135,17
441,16	-196,61
441,37	-34,82
441,58	-149,50
441,80	-233,47
442,01	-116,73
442,22	-147,45
442,43	-227,32
442,65	-221,18
442,86	-143,36
443,07	-161,79
443,28	-124,93
443,50	-143,36
443,71	-225,28
443,92	-161,79
444,14	-210,94
444,35	-147,45
444,56	-169,98
444,77	-174,08
444,99	-184,32
445,20	-221,18
445,41	-176,13
445,62	-163,84
445,84	-270,33
446,05	-225,28
446,26	-139,26
446,47	-219,13
446,69	-358,39
446,90	-276,48
447,11	-270,33
447,32	-233,47
447,54	-333,82
447,75	-374,78
447,96	-276,48
448,17	-266,24
448,39	-217,08
448,60	-243,71
448,81	-188,41
449,02	-256,00
449,23	-407,55
449,45	-294,91
449,66	-260,09
449,87	-247,80
450,08	-350,20
450,30	-262,14
450,51	-274,43
450,72	-235,52
450,93	-354,30
451,15	-288,76
451,36	-303,10
451,57	-286,72
451,78	-294,91
451,99	-188,41
452,21	-239,61
452,42	-251,90
452,63	-299,00
