0;0.51;1.45805908203125;1373176;1.458059082
1;0.97;7.26236674108538E-003+1.57489206468182E-002j;124834.1818;0.017342735
2;1.51;2.26556813573214E-003+1.21006017131297E-002j;65389.33333;0.012310864
3;1.97;4.5165643982734E-003+6.28949224288066E-003j;44296;0.007743195
4;2.39;-2.41818587512301E-004+2.51491007754784E-003j;33492.09756;0.002526509
5;2.73;1.71130393487215E-003+3.37609939065838E-003j;26925.01961;0.003785051
6;2.98;2.703431872854E-003+1.84525100976351E-003j;22511.08197;0.003273148
7;3.09;-9.45779761899037E-004+5.29884021238288E-004j;19340.50704;0.001084102
8;3.04;5.07124102316533E-003+4.25238399783511E-003j;16952.79012;0.006618176
9;2.83;4.25604953143879E-003+2.77991491607619E-003j;15089.84615;0.005083491
10;2.36;1.29150266324493E-003+5.19498570001141E-003j;13595.80198;0.005353116
11;1.9;4.4651546543704E-003+5.54515703789449E-004j;12370.95495;0.004499455
12;1.38;8.73524693544214E-004+1.91569183598791E-003j;11348.56198;0.00210545
13;0.96;4.25750715561962E-003+2.42739621176743E-003j;10482.25954;0.004900879
14;0.53;9.73038772444178E-005+5.71231458522193E-004j;9738.836879;0.00057946
15;0.27;3.13362449641629E-003+4.26957988381881E-003j;9093.880795;0.005296123
16;0.06;1.90401815741037E-003+3.84511871154072E-003j;8529.043478;0.004290714
17;0.04;-2.20554633084183E-005+3.72995670714194E-003j;8030.269006;0.003730022
18;0.18;8.58610859530345E-004+1.04367156926969E-003j;7586.607735;0.001351467
19;0.43;-1.70980092644041E-003+2.40064515308391E-003j;7189.403141;0.00294729
20;0.85;1.32982339575427E-003+2.75169546056977E-004j;6831.721393;0.001357994
21;1.28;-1.37257978663096E-005+3.2530304102486E-003j;6507.943128;0.003253059
22;1.81;-1.31426186371268E-003-1.29269674503403E-003j;6213.466063;0.001843461
23;2.27;2.35989628538882E-003+1.2497797959965E-003j;5944.484848;0.002670404
24;2.63;3.91566253453862E-003+3.02331775579978E-003j;5697.825726;0.004947005
25;2.92;-1.33684563513009E-004+8.46674633094973E-003j;5470.820717;0.008467802
26;3.07;1.9314352869835E-003+4.26542309125491E-003j;5261.210728;0.004682337
27;3.02;2.35450941808943E-003+4.24619416711946E-003j;5067.070111;0.004855294
28;2.82;7.69103852392823E-004+2.39064984806889E-003j;4886.747331;0.00251132
29;2.41;-4.00610334427383E-003+2.5242724299566E-003j;4718.817869;0.004735062
30;1.99;-9.44438673854408E-004-3.02694201649945E-003j;4562.046512;0.003170858
31;1.49;2.42604825878642E-003+2.95443846111108E-003j;4415.356913;0.003822881
32;0.96;-2.61847892198179E-003+5.17828920528931E-003j;4277.806854;0.005802681
33;0.58;-7.23750652349805E-003+3.54348574012918E-004j;4148.567976;0.007246176
34;0.21;-3.99701686154431E-004-5.21014221738566E-003j;4026.909091;0.005225451
35;0.06;5.0924820359178E-003-3.3895426741741E-003j;3912.182336;0.006117383
36;0.06;4.9898603317648E-003+6.13003315445943E-003j;3803.811634;0.007904177
37;0.25;3.53667426444845E-003+1.08886555295268E-003j;3701.283019;0.003700499
38;0.69;5.2094052132067E-004+2.70817718818002E-004j;3604.136483;0.00058713
39;1.09;-4.69186411379827E-004+2.03000553258504E-003j;3511.959079;0.002083521
40;1.47;7.04374050919739E-004+1.12211262342083E-003j;3424.379052;0.00132487
41;2.01;2.23902703401642E-003-2.05286805644176E-003j;3341.060827;0.003037682
42;2.53;9.85110846080866E-004-2.0256471497391E-003j;3261.700713;0.002252485
43;2.79;3.67717513556692E-003+2.77439721598148E-003j;3186.023202;0.004606397
44;3;1.13916880557947E-003+4.00172278826288E-003j;3113.777778;0.004160708
45;3.06;-3.40614552119951E-003-4.31437717137489E-003j;3044.736142;0.005496879
46;2.97;6.76775886593611E-003+7.07532498924825E-004j;2978.689805;0.006804643
47;2.74;6.81190521213435E-003-5.7265265311936E-004j;2915.447983;0.006835933
48;2.43;3.76284680903076E-005+4.00185445211799E-003j;2854.835759;0.004002031
