0	0,01	0,33904052734375	1373176	0,339040527
1	0,01	-1,87759247883749E-002-0,105973768643363i	124834,1818	0,107624231
2	0,02	7,39560246914253E-003-4,62149024323919E-002i	65389,33333	0,046802907
3	0,02	-9,99353292545367E-003-3,608315014543E-002i	44296	0,03744148
4	0,02	1,35412288197776E-004-1,80169912371361E-002i	33492,09756	0,0180175
5	0,03	2,5169523624519E-003-1,94023039743066E-002i	26925,01961	0,019564878
6	0,02	-1,44462499328703E-003-1,29960199266198E-002i	22511,08197	0,013076065
7	0,03	2,2818305609065E-003-1,02718132628958E-002i	19340,50704	0,01052221
8	0,04	-3,95865141866936E-003-1,38091529147513E-002i	16952,79012	0,014365362
9	0,04	2,71962887472394E-003-7,67577229989625E-003i	15089,84615	0,008143332
10	0,04	-5,09223291029119E-004-1,13951071702731E-002i	13595,80198	0,01140648
11	0,04	2,58251946557329E-004-6,22663898418613E-003i	12370,95495	0,006231992
12	0,05	-4,80689687498423E-004-8,81758975061313E-003i	11348,56198	0,008830682
13	0,05	-6,3194343631383E-004-5,96498634968398E-003i	10482,25954	0,005998368
14	0,04	2,45319977138756E-005-5,8929437788464E-003i	9738,836879	0,005892995
15	0,05	1,29213415423581E-004-5,62255124225382E-003i	9093,880795	0,005624036
16	0,04	-1,33537832532218E-003-5,53291912867693E-003i	8529,043478	0,005691786
17	0,04	1,15591840574087E-003-5,35369444418281E-003i	8030,269006	0,00547706
18	0,04	-5,28728878765505E-004-5,16234946976578E-003i	7586,607735	0,005189355
19	0,04	-4,57082789460433E-004-4,02422574556585E-003i	7189,403141	0,004050101
20	0,04	-2,29930355097826E-005-4,42841791064538E-003i	6831,721393	0,004428478
21	0,03	-3,16735519643775E-004-4,50041628320551E-003i	6507,943128	0,004511548
22	0,02	2,82450921110591E-004-3,18132614188127E-003i	6213,466063	0,00319384
23	0,02	-1,62691753433522E-004-4,3110998747355E-003i	5944,484848	0,004314169
24	0,03	-2,82054947492779E-004-3,08438657582447E-003i	5697,825726	0,003097256
25	0,02	3,61952226516609E-004-4,52614436811154E-003i	5470,820717	0,004540594
26	0,02	-2,79198946956664E-004-2,38963033814225E-003i	5261,210728	0,002405886
27	0,02	3,32016656100299E-004-3,57233417184353E-003i	5067,070111	0,00358773
28	0,01	-7,34149796856398E-004-2,94349542952672E-003i	4886,747331	0,003033668
29	0,01	-3,13417089097197E-004-3,36126744743216E-003i	4718,817869	0,003375848
30	0,01	1,18166712110283E-004-2,44138151679017E-003i	4562,046512	0,00244424
31	0,01	-1,12546201865497E-004-3,01864721203829E-003i	4415,356913	0,003020745
32	0,01	-2,70329908834162E-004-2,35707665172392E-003i	4277,806854	0,002372528
33	0,02	-4,63119366594824E-005-2,66941534563423E-003i	4148,567976	0,002669817
34	0,02	2,99462935287595E-005-2,55975772854417E-003i	4026,909091	0,002559933
35	0,01	-3,11201240010922E-004-2,3266717714027E-003i	3912,182336	0,002347392
36	0,02	-3,19129012540545E-004-2,2304479624018E-003i	3803,811634	0,002253163
37	0,03	-2,23171889303257E-005-2,13237121221734E-003i	3701,283019	0,002132488
38	0,03	-2,10002347342893E-006-2,546472227729E-003i	3604,136483	0,002546473
39	0,04	-2,98178070852207E-004-1,69446898958907E-003i	3511,959079	0,001720504
40	0,04	2,99848272503192E-004-2,17859783986695E-003i	3424,379052	0,002199136
41	0,04	-6,22006203317976E-004-2,14039694800788E-003i	3341,060827	0,002228944
42	0,04	1,66806562350419E-004-1,86052582070354E-003i	3261,700713	0,001867988
43	0,04	-3,7546461893583E-004-2,38998443020957E-003i	3186,023202	0,002419297
44	0,05	-7,74941357228125E-005-1,4663004635415E-003i	3113,777778	0,001468347
45	0,05	-2,87342510963015E-004-2,00675851574033E-003i	3044,736142	0,002027226
46	0,05	-4,36488711022864E-006-1,82224463460836E-003i	2978,689805	0,00182225
47	0,05	-8,99978150974663E-005-1,7357915606033E-003i	2915,447983	0,001738123
48	0,04	-2,86317159091501E-004-1,88163839183268E-003i	2854,835759	0,001903297
49	0,05	-3,28561117000714E-004-1,66045710883697E-003i	2796,692464	0,001692652
50	0,04	-1,6578329411046E-004-1,74873102465816E-003i	2740,870259	0,001756572
51	0,04	-2,04656037909571E-004-1,43660699667646E-003i	2687,232877	0,001451111
52	0,03	-2,16489242096075E-004-1,5742484059566E-003i	2635,654511	0,001589064
53	0,03	-2,36879980889841E-004-1,3820388629068E-003i	2586,018832	0,001402192
54	0,03	-6,89189766383246E-005-1,47596062253373E-003i	2538,218115	0,001477569
55	0,02	-6,30629521171113E-005-1,43309064661123E-003i	2492,15245	0,001434478
56	0,02	-2,96191776252334E-004-1,67247177725312E-003i	2447,729055	0,001698497
57	0,02	-3,09514391883139E-004-1,01712019938959E-003i	2404,861646	0,001063171
58	0,01	-1,49649673542376E-004-1,42660662249529E-003i	2363,46988	0,001434434
59	0,01	-2,25882445429971E-004-1,09106416311873E-003i	2323,478849	0,001114201
60	0,01	-6,74092798616245E-005-1,25115797437464E-003i	2284,818636	0,001252973
61	0,01	-3,53649165173649E-004-1,04449975561252E-003i	2247,423895	0,001102745
62	0,01	-5,10912279911821E-005-1,12021062489987E-003i	2211,233494	0,001121375
63	0,02	-1,67565476186618E-004-1,1900817451505E-003i	2176,190174	0,001201821
64	0,02	-9,40834211249537E-005-7,56728611035077E-004i	2142,24025	0,000762555
65	0,02	1,42997884780084E-004-1,19374577691507E-003i	2109,333333	0,00120228
66	0,02	-2,90060464647762E-004-1,3809583208606E-003i	2077,422088	0,001411092
67	0,02	1,43088161191678E-005-8,46634022435746E-004i	2046,461997	0,000846755
68	0,02	-8,49077272099157E-005-1,10799316346601E-003i	2016,41116	0,001111242
69	0,03	-2,13278099498169E-004-1,06798513357096E-003i	1987,230101	0,001089073
70	0,03	-2,83148929391768E-005-9,56783149515493E-004i	1958,881598	0,000957202
71	0,03	-1,61970959294155E-004-1,17287634732131E-003i	1931,33052	0,001184007
72	0,03	1,00355376243317E-004-7,11811020846951E-004i	1904,543689	0,000718851
