0;2,77;1,97234375;1373176;1,97234375
1;2,62;-8,29749238765607E-003+4,62425474169497E-002i;124834,1818;0,046981077
2;2,46;-1,34119561486251E-002+1,12710672991384E-002i;65389,33333;0,017519062
3;2,32;-3,41038365997508E-003-5,72629945555918E-003i;44296;0,006664925
4;2,08;-1,5430026591173E-003+7,40242894938704E-003i;33492,09756;0,007561535
5;1,87;-1,16927447785988E-003+1,75184645778264E-003i;26925,01961;0,002106221
6;1,66;4,40063934291872E-003-2,23603410660995E-005i;22511,08197;0,004400696
7;1,52;-1,31468011706881E-004-1,06180707543022E-003i;19340,50704;0,001069915
8;1,38;3,46417913509148E-003+4,94474214808373E-003i;16952,79012;0,006037467
9;1,2;-4,78207720878621E-004-1,52065572763956E-003i;15089,84615;0,001594075
10;1,06;3,95010869280029E-003+5,0708701482203E-003i;13595,80198;0,006427837
11;0,98;-7,44222572805597E-004-1,20935606189535E-003i;12370,95495;0,001420003
12;0,9;-3,74561222340911E-003+2,78404652343423E-003i;11348,56198;0,004666961
13;0,88;1,59362101250055E-003+5,572726519008E-003i;10482,25954;0,005796112
14;0,89;-3,10856041948468E-003-5,92143466294819E-005i;9738,836879;0,003109124
15;1;5,35612163737283E-003+2,10969756649157E-003i;9093,880795;0,005756636
16;1,11;-3,78398002116273E-003-2,41317260157904E-003i;8529,043478;0,004487974
17;1,24;2,10937507920678E-003-2,98969039569503E-003i;8030,269006;0,003658922
18;1,36;2,49871397783122E-003-5,08142014862578E-004i;7586,607735;0,002549859
19;1,51;2,86139102824127E-003-7,434938131275E-004i;7189,403141;0,002956407
20;1,71;-3,12384345511341E-004+2,0606470861748E-003i;6831,721393;0,002084191
21;1,93;-1,47420769995722E-004+3,93355370523351E-004i;6507,943128;0,000420073
22;2,13;2,27271465699597E-003+6,87270149475815E-004i;6213,466063;0,002374357
23;2,29;-6,24733485569543E-003+3,13049865233252E-004i;5944,484848;0,006255173
24;2,48;4,57677375049395E-003+2,56823919945243E-003i;5697,825726;0,005248115
25;2,65;-2,50802498910054E-003+1,41720509982455E-003i;5470,820717;0,002880739
26;2,8;-1,88784608642999E-003-2,8242621585606E-003i;5261,210728;0,003397119
27;2,91;8,85898483698506E-004+1,5828690205653E-003i;5067,070111;0,001813916
28;2,98;-2,82525593744446E-003-4,71568543045202E-004i;4886,747331;0,002864341
29;3,01;1,55131264101931E-003-9,20629087042587E-004i;4718,817869;0,00180392
30;3,01;-7,81672349221517E-004+1,04242218168568E-003i;4562,046512;0,001302941
31;2,96;-2,19666477405906E-003-3,38729572626586E-003i;4415,356913;0,004037215
32;2,9;1,7223378384334E-003+4,17098155935349E-003i;4277,806854;0,004512597
33;2,78;-5,17416247590948E-006-3,27225963939642E-003i;4148,567976;0,003272264
34;2,63;-9,50182923561055E-004-2,91212036494722E-003i;4026,909091;0,003063216
35;2,42;4,41126341778171E-003+1,13191165269231E-003i;3912,182336;0,00455417
36;2,23;-3,525403453458E-003-1,12996477492472E-003i;3803,811634;0,003702066
37;1,95;3,75721909504762E-003+6,9092413533645E-004i;3701,283019;0,003820219
38;1,76;4,62279972524831E-004-4,95573983385488E-003i;3604,136483;0,004977254
39;1,56;1,29594817882642E-003+2,5333236339143E-003i;3511,959079;0,00284556
40;1,35;1,62917516651063E-003-3,19695585621417E-003i;3424,379052;0,003588139
41;1,2;6,31736163880205E-004+9,27109139396393E-004i;3341,060827;0,001121883
42;1,06;-4,54260498474631E-003-1,94426252144193E-003i;3261,700713;0,004941196
43;0,92;3,06025058919597E-003+1,56786652729493E-003i;3186,023202;0,003438508
44;0,86;-3,53219080617877E-003-1,55588411759649E-003i;3113,777778;0,003859682
45;0,85;9,71901730381285E-004+2,62876848849982E-003i;3044,736142;0,00280268
46;0,88;1,29913770652103E-003-4,57024711293402E-003i;2978,689805;0,004751307
47;0,97;-2,89579806077811E-003+1,68755904241936E-003i;2915,447983;0,003351642
48;1,09;3,71371946515233E-003-7,8496152669044E-005i;2854,835759;0,003714549
49;1,27;-7,74608974104133E-004+2,17682125951166E-003i;2796,692464;0,002310535
50;1,48;1,44609275979268E-003-2,29751942454875E-003i;2740,870259;0,002714734
51;1,69;-2,51256918709578E-003+5,85465814252436E-003i;2687,232877;0,00637103
52;1,9;4,03428023501704E-004-1,80833142743017E-003i;2635,654511;0,001852786
53;2,1;2,15715912200891E-003+3,40240360049279E-004i;2586,018832;0,002183827
54;2,3;-2,47634991594713E-003-1,03087151442713E-003i;2538,218115;0,002682351
55;2,47;3,09670864590053E-003+6,32132652663126E-004i;2492,15245;0,003160569
56;2,63;-3,70984051617502E-003-3,59075268144738E-003i;2447,729055;0,005162986
57;2,77;-3,25350134193173E-005+3,81422076454589E-003i;2404,861646;0,00381436
58;2,85;3,93603946147245E-003+5,93003610285243E-004i;2363,46988;0,00398046
59;2,93;3,77469906844029E-003-3,35937751813247E-003i;2323,478849;0,005053095
60;2,98;-2,17652637686613E-003-9,77271896609422E-004i;2284,818636;0,00238586
61;2,98;-3,12028169996308E-003-6,96447168939714E-003i;2247,423895;0,007631515
62;2,9;3,87146583474503E-003-1,41502960801272E-004i;2211,233494;0,003874051
63;2,83;-4,84846077279135E-003-1,1485362868678E-003i;2176,190174;0,004982641
64;2,72;6,79061680202256E-003-2,15827687891118E-003i;2142,24025;0,007125352
65;2,55;1,9347155606502E-003+4,3770465623531E-004i;2109,333333;0,00198361
66;2,42;-3,66401185776977E-003-4,11640060029011E-003i;2077,422088;0,005510874
67;2,29;1,25107576433685E-003+2,46994455581395E-003i;2046,461997;0,002768721
68;2,12;3,6903713544769E-003+2,11630267732071E-004i;2016,41116;0,003696435
69;1,96;1,68693113139857E-003-3,32870303064724E-003i;1987,230101;0,003731756
70;1,75;2,4206247129094E-003-1,74619494893417E-003i;1958,881598;0,002984731
71;1,55;-4,39124630870142E-003-3,30213533746635E-003i;1931,33052;0,005494283
72;1,37;-3,95805308991245E-003+6,56111019498782E-003i;1904,543689;0,007662529
73;1,22;7,82667452347122E-004-1,0477284388368E-002i;1878,48974;0,010506477
74;1,08;1,03569928365626E-003+4,95324605397306E-003i;1853,139001;0,005060368
75;0,99;-4,76423532302251E-003-4,55746571139714E-003i;1828,463382;0,006593059
76;0,95;-7,65617779448543E-004-2,82056160874439E-003i;1804,436268;0,002922625
77;0,93;2,06187139209933E-004+2,70796037078979E-003i;1781,032425;0,002715799
78;0,95;4,63756521171664E-003-1,09197330815337E-003i;1758,227913;0,00476439
79;1,03;1,98324325812074E-003+1,05659861390077E-003i;1736;0,002247144
80;1,18;4,09701265080294E-003-5,36945357677897E-003i;1714,327091;0,006754002
81;1,35;-5,64331047469998E-003+7,32266369451948E-004i;1693,188656;0,005690621
82;1,53;4,041203516524E-003-1,46862181444074E-003i;1672,565164;0,004299788
83;1,68;5,84744259183712E-003+3,41122617631015E-003i;1652,438026;0,006769716
84;1,89;-5,31137821091434E-003+3,11576924013387E-003i;1632,789536;0,006157821
85;2,12;7,82866577612343E-003-8,16981881325246E-003i;1613,60282;0,011315209
86;2,32;-4,89095744095484E-003-7,13770779221063E-003i;1594,861789;0,008652649
87;2,51;-1,29554479289747E-003+1,10101809246579E-004i;1576,551091;0,001300215
88;2,73;7,15297532918955E-003+3,34607919770159E-003i;1558,656073;0,007896917
89;2,87;4,69036021583752E-004+1,73663586334797E-003i;1541,162738;0,00179886
90;2,99;-1,03854267153349E-003-2,73166846663734E-003i;1524,057714;0,002922428
91;3,04;4,94962485455035E-003+3,13710015529256E-003i;1507,328211;0,00586005
92;3,1;-4,46769474371484E-007-1,10682354709304E-002i;1490,961998;0,011068235
93;3,1;-1,92935033061026E-003+4,90862208558033E-003i;1474,947368;0,005274179
94;3,03;5,37555546064022E-003-1,23350471160744E-002i;1459,273114;0,013455482
95;2,92;2,96337154793297E-003-4,14008525021912E-003i;1443,928496;0,005091353
96;2,79;-1,575484268635E-003+1,44705795248993E-003i;1428,903226;0,002139188
97;2,6;2,930693675E-003-3,87931989449545E-003i;1414,187436;0,004861902
98;2,25;5,82007496115269E-004+8,54055034117047E-003i;1399,771662;0,008560358
99;2,08;6,51808215927591E-003-5,70493940050193E-003i;1385,646821;0,008662086
100;1,88;1,13624978931485E-002-4,36260475996203E-003i;1371,804196;0,012171223
101;1,63;-8,51010331645982E-003-1,76699197463047E-002i;1358,23541;0,019612443
102;1,43;9,02112721018741E-003+8,31355075485808E-005i;1344,932419;0,00902151
103;1,28;-5,04068503597328E-003-1,0682266937603E-002i;1331,887488;0,01181183
104;1,09;-7,49089643716501E-003-1,15733200192789E-002i;1319,09318;0,013786053
105;0,97;2,99810075528964E-003-4,58870536959774E-004i;1306,542341;0,003033013
106;0,91;-1,41192131274792E-002-2,09484941603975E-002i;1294,228087;0,025262454
107;0,88;-7,22025774177291E-003-1,81638859463035E-002i;1282,143791;0,019546326
108;0,92;9,14931358043514E-003+4,30985553093798E-003i;1270,283071;0,010113594
109;0,98;1,95101615893818E-002-3,81988485151275E-003i;1258,63978;0,019880592
110;1,13;-9,7014695446466E-003+3,87886911575868E-003i;1247,207993;0,010448164
