0	3,98	3,00180419921875	1373176	3,001804199
1	3,8	-1,39783820539938E-002+4,72531230655787E-002i	124834,1818	0,049277305
2	3,6	-8,37441379722164E-003-1,00234870281983E-002i	65389,33333	0,013061436
3	3,4	-5,78502903599285E-003-7,04185880238567E-003i	44296	0,009113415
4	3,21	5,20367412107013E-003+3,61524496562977E-003i	33492,09756	0,006336262
5	2,96	1,44320125633451E-003+2,95945602707004E-003i	26925,01961	0,003292599
6	2,7	-2,88987156066447E-003+4,7812629275321E-003i	22511,08197	0,005586755
7	2,48	-2,74416924494657E-003+1,99723651947173E-003i	19340,50704	0,003394027
8	2,26	-2,76517102180722E-003+1,94350993248524E-003i	16952,79012	0,003379852
9	2,09	1,2530655563658E-003+1,03864561797553E-003i	15089,84615	0,001627562
10	1,95	-1,84797256042234E-003+1,10661838565203E-003i	13595,80198	0,002153975
11	1,86	9,55011670117967E-004+1,3129632158836E-003i	12370,95495	0,001623552
12	1,79	-3,07926697993703E-003+2,94672240281182E-003i	11348,56198	0,004262049
13	1,78	-2,75653330383982E-004+2,50361710926382E-003i	10482,25954	0,002518746
14	1,81	-2,16192906693107E-003+1,49179917530982E-003i	9738,836879	0,002626671
15	1,87	5,0389116524541E-004-3,09363906061433E-004i	9093,880795	0,00059128
16	1,98	-2,634560950307E-003+1,61896683450833E-003i	8529,043478	0,003092243
17	2,17	9,06446761609822E-004+1,27400447038802E-003i	8030,269006	0,001563564
18	2,34	-2,08849731994483E-003+7,32999273457595E-004i	7586,607735	0,002213393
19	2,49	-1,75680128370151E-004-2,42055593017136E-004i	7189,403141	0,000299089
20	2,72	-2,08462102572237E-003+1,27557555747194E-003i	6831,721393	0,002443919
21	2,96	6,93358726593288E-004+1,4001533162614E-003i	6507,943128	0,001562426
22	3,2	-1,83144644113398E-003+1,22397904492076E-003i	6213,466063	0,002202798
23	3,43	4,20510417948754E-004-4,49809296834389E-004i	5944,484848	0,000615758
24	3,65	-2,2067234067296E-003+1,08117876485171E-004i	5697,825726	0,00220937
25	3,83	4,05713311701072E-005-8,97560433965365E-005i	5470,820717	9,84996E-05
26	4,03	-2,12600693280975E-003+1,39799456644483E-003i	5261,210728	0,002544463
27	4,13	6,02331254437262E-004+3,48947187028811E-005i	5067,070111	0,000603341
28	4,19	-1,10378336056043E-003+9,0635958180406E-004i	4886,747331	0,001428225
29	4,23	3,31811014351714E-004-9,68811260663887E-004i	4718,817869	0,001024058
30	4,23	-2,52722301741496E-003+1,50422541781082E-005i	4562,046512	0,002527268
31	4,18	-4,36375767502708E-004-6,35361000064468E-004i	4415,356913	0,000770784
32	4,07	-8,17845486995568E-004+1,70375001121901E-004i	4277,806854	0,000835403
33	3,95	1,01973373441593E-004-2,87266692633578E-004i	4148,567976	0,000304829
34	3,81	-1,29070376152971E-003+1,3890265371921E-003i	4026,909091	0,001896131
35	3,64	7,12187783047985E-004-4,58261643496545E-004i	3912,182336	0,000846886
36	3,47	-1,79963920187674E-003-9,65854594999836E-005i	3803,811634	0,001802229
37	3,2	-2,90630895404985E-004-8,53164280345256E-004i	3701,283019	0,000901308
38	3,01	-1,30010832397603E-003+5,67226067199901E-004i	3604,136483	0,001418459
39	2,82	8,69666124013967E-004-3,73297947914242E-004i	3511,959079	0,000946399
40	2,59	-1,14981759222348E-003+5,14167824306889E-004i	3424,379052	0,001259543
41	2,37	-2,40567289845071E-004-1,74641254245226E-004i	3341,060827	0,000297275
42	2,19	-1,68455330390413E-003-8,90377026709985E-005i	3261,700713	0,001686905
43	2,03	-1,0130275014752E-003-1,18496299783344E-003i	3186,023202	0,001558962
44	1,93	-2,27272653566847E-003+4,74833753919302E-004i	3113,777778	0,0023218
45	1,86	-5,2562973781252E-004+2,35259327849511E-004i	3044,736142	0,000575876
46	1,82	-3,40382012781882E-003+2,81229483653454E-004i	2978,689805	0,003415418
47	1,82	-1,28594898069195E-003-1,13918422389441E-003i	2915,447983	0,001717966
48	1,86	-1,81743563466334E-003+2,04818128712481E-004i	2854,835759	0,00182894
49	1,96	-8,65743309052033E-004-5,73078709209786E-004i	2796,692464	0,001038234
50	2,08	-2,82645857460745E-003-3,17947027724191E-004i	2740,870259	0,002844285
