0	1,94	2,74942138671875	1373176	2,749421387
1	2,03	0,256287372985497-0,607356015405553i	124834,1818	0,659215099
2	2,12	-4,06724553884515E-003-0,409003942547405i	65389,33333	0,409024165
3	2,18	-7,57651250491567E-002-0,128021969676405i	44296	0,148761483
4	2,22	5,30377786797661E-002-9,94933647874276E-002i	33492,09756	0,11274722
5	2,21	2,97709067554596E-002-0,145051020766465i	26925,01961	0,148074662
6	2,19	-4,32877736665511E-002-0,115991143537192i	22511,08197	0,123805399
7	2,15	-5,36581727420198E-003-4,96705754618117E-002i	19340,50704	0,049959564
8	2,09	2,81726807932676E-002-6,22378174837183E-002i	16952,79012	0,068317244
9	2	-1,1282126815973E-003-8,29669975314886E-002i	15089,84615	0,082974668
10	1,93	-2,79283476543319E-002-4,83924346687125E-002i	13595,80198	0,055873252
11	1,84	7,42039726753201E-003-2,47852877014867E-002i	12370,95495	0,02587224
12	1,73	2,52292509222117E-002-5,34873175542841E-002i	11348,56198	0,059138889
13	1,62	-1,1721886140427E-002-5,73358212085947E-002i	10482,25954	0,058521782
14	1,52	-1,18471233547418E-002-2,18910032073312E-002i	9738,836879	0,02489117
15	1,43	1,22663354946261E-002-2,82693410070263E-002i	9093,880795	0,030815883
16	1,31	3,40553090008669E-003-4,70282651967696E-002i	8529,043478	0,047151409
17	1,21	-1,18931207835529E-002-3,11276536750698E-002i	8030,269006	0,033322322
18	1,1	-1,04948655139339E-005-1,53213928948471E-002i	7586,607735	0,015321396
19	1,02	1,27685488514435E-002-2,75417832503167E-002i	7189,403141	0,030357629
20	0,94	-3,00853884869908E-003-3,84857471646171E-002i	6831,721393	0,038603161
21	0,88	-7,55057394391523E-003-1,90944629676801E-002i	6507,943128	0,020533136
22	0,86	9,12912261082082E-003-1,80919203326493E-002i	6213,466063	0,02026471
23	0,86	5,49523983932636E-003-3,42484971097693E-002i	5944,484848	0,034686557
24	0,88	-9,76939158329681E-003-2,53812956840237E-002i	5697,825726	0,027196529
25	0,93	-3,43800884383436E-003-1,42748253401945E-002i	5470,820717	0,014683002
26	1,02	9,12065272525419E-003-1,83747622215874E-002i	5261,210728	0,020513854
27	1,12	-1,54817933112919E-004-2,84373593957824E-002i	5067,070111	0,028437781
