0	3,59	3,5906787109375	1373176	3,590678711
1	3,71	-8,61601749695513E-003+1,26263392435537E-002i	124834,1818	0,015285948
2	3,78	-5,19417437350537E-003+5,80858446955325E-003i	65389,33333	0,007792246
3	3,87	-2,7391391881674E-003+1,77954872137918E-003i	44296	0,003266447
4	3,97	-1,12350746966609E-003+1,31442962365474E-004i	33492,09756	0,00113117
5	4,06	-1,45568228905849E-003+2,8137391063163E-004i	26925,01961	0,001482627
6	4,11	4,71376071481686E-004+3,5783029714804E-004i	22511,08197	0,000591809
7	4,13	9,67609617634283E-004-2,6075926425551E-004i	19340,50704	0,00100213
8	4,13	1,23422436296198E-003-2,16834453063377E-004i	16952,79012	0,001253127
9	4,13	1,54402861479694E-004+2,37810684255491E-004i	15089,84615	0,000283539
10	4,08	1,26111220062973E-003+8,55542440665495E-004i	13595,80198	0,001523928
11	4,02	5,35480007956465E-004+4,08603209342592E-004i	12370,95495	0,000673569
12	3,93	1,39248155020383E-003-2,37641295408636E-004i	11348,56198	0,001412614
13	3,85	3,38123954357473E-004+1,05072123799393E-003i	10482,25954	0,001103786
14	3,73	1,60068157360208E-003-3,38843762056822E-004i	9738,836879	0,001636153
15	3,6	1,62708544338075E-004+7,95889574746167E-004i	9093,880795	0,000812351
16	3,48	1,80458430090723E-003+4,35660238749164E-004i	8529,043478	0,001856428
17	3,34	2,09627499237676E-005-5,06805024654041E-004i	8030,269006	0,000507238
18	3,24	1,62713219347541E-003+2,62695954948828E-004i	7586,607735	0,001648202
19	3,16	1,18564222205578E-004-9,39830585951558E-004i	7189,403141	0,00094728
20	3,08	2,60157629241278E-004-2,8532679333028E-004i	6831,721393	0,000386126
21	3,02	1,38709289283929E-003-1,10690144340902E-004i	6507,943128	0,001391502
22	2,98	2,02174843967075E-006-4,41737976762341E-004i	6213,466063	0,000441743
23	2,96	1,20474306219449E-003+1,68911029096914E-004i	5944,484848	0,001216527
24	2,98	6,3277031749972E-004-3,27845087127375E-004i	5697,825726	0,000712657
25	3,02	8,26567065121528E-004-1,70881933784214E-004i	5470,820717	0,000844046
26	3,07	1,25928573288476E-003-7,48193666178513E-004i	5261,210728	0,001464785
27	3,13	2,6620183572453E-005+2,86198471588064E-004i	5067,070111	0,000287434
28	3,21	5,19718055724222E-004+2,2543729975368E-004i	4886,747331	0,000566506
29	3,28	1,34752964369182E-003-4,08163311398181E-004i	4718,817869	0,001407989
30	3,37	6,96638072925288E-004+4,92323341134127E-004i	4562,046512	0,000853046
31	3,52	1,21546267444275E-003-3,84941476396258E-004i	4415,356913	0,001274963
32	3,63	5,87314677981792E-004-3,33345358616968E-004i	4277,806854	0,00067532
33	3,75	3,60400584718275E-004-5,90575454645399E-004i	4148,567976	0,000691858
34	3,87	1,68909878083154E-005+2,33395265166574E-004i	4026,909091	0,000234006
35	3,99	3,70345934436333E-004+6,98868923176225E-004i	3912,182336	0,000790932
36	4,06	4,33240006199954E-004-6,51957036978411E-005i	3803,811634	0,000438118
37	4,13	2,13576287360994E-004-1,62199629172943E-004i	3701,283019	0,000268186
38	4,17	-5,48103388904734E-004-6,29677436336781E-004i	3604,136483	0,000834812
39	4,2	-2,51944224457374E-004-4,42373944378825E-005i	3511,959079	0,000255798
40	4,21	3,69790070618094E-004+5,92420370498199E-005i	3424,379052	0,000374505
41	4,17	7,41772289778302E-004+5,83222202254858E-004i	3341,060827	0,000943596
42	4,12	2,36753080552089E-003+2,14520004101605E-004i	3261,700713	0,00237723
43	4,03	7,85353240575186E-004-8,96181648984844E-004i	3186,023202	0,001191604
44	3,93	1,03912985219835E-003-1,00610792775458E-004i	3113,777778	0,001043989
45	3,82	7,77558421899652E-004+2,34117255234385E-004i	3044,736142	0,000812039
46	3,7	2,31237063332296E-004+8,47015621772449E-004i	2978,689805	0,000878013
47	3,57	1,26234693289904E-003+8,6491176993786E-004i	2915,447983	0,001530226
48	3,43	1,1729992943319E-003-1,87274249291967E-003i	2854,835759	0,002209772
49	3,29	1,4031712712055E-003-5,89472834692389E-005i	2796,692464	0,001404409
50	3,19	1,07588539905602E-003-2,01992960248523E-003i	2740,870259	0,00228859
51	3,07	1,3804433299663E-003-3,1870868796563E-004i	2687,232877	0,001416757
52	3,01	4,81515766220026E-004-1,16214263076922E-004i	2635,654511	0,000495341
53	2,96	9,35291639959691E-004-4,54045710769421E-004i	2586,018832	0,001039677
54	2,92	7,81787464892045E-004+5,78802534777621E-004i	2538,218115	0,00097273
55	2,92	3,31704955609946E-004-3,22671321750251E-004i	2492,15245	0,000462758
56	2,93	6,40543602046662E-004-5,95579697724803E-004i	2447,729055	0,000874649
57	2,97	-2,8733933341173E-005-9,10732417639596E-004i	2404,861646	0,000911186
58	3,02	-3,74820540811813E-005+1,8388578512147E-004i	2363,46988	0,000187667
59	3,14	1,88153836946049E-003-2,57660730682027E-004i	2323,478849	0,001899099
60	3,23	1,70609794801428E-003+5,9768765636241E-004i	2284,818636	0,001807761
61	3,31	2,07504539373434E-003-4,32821680381022E-006i	2247,423895	0,00207505
62	3,43	2,13878430408776E-003-1,18247756955982E-003i	2211,233494	0,002443901
63	3,5	1,89612549390393E-003-4,69986287710654E-004i	2176,190174	0,001953504
64	3,63	7,12308908829319E-004-1,35777519375983E-003i	2142,24025	0,001533277
65	3,74	-2,04732816316723E-004-4,51713547114582E-004i	2109,333333	0,000495944
66	3,88	6,23921026376492E-004+8,96528131146281E-004i	2077,422088	0,001092264
67	4,01	6,07263554905815E-004+7,79037510896545E-004i	2046,461997	0,000987759
68	4,11	9,44328220665192E-004-1,17612522608628E-003i	2016,41116	0,001508319
69	4,18	1,30378262478729E-003-1,55684554176575E-003i	1987,230101	0,002030669
70	4,23	-6,4641248704538E-004-8,96995692867161E-004i	1958,881598	0,001105645
71	4,26	1,46160200921894E-003-1,39934102858777E-003i	1931,33052	0,002023471
72	4,26	1,36005226091994E-003-5,48955153227036E-004i	1904,543689	0,001466661
73	4,23	2,79042954143801E-003-9,39279171529075E-004i	1878,48974	0,002944273
74	4,16	1,78690749145151E-003-1,48899129956803E-003i	1853,139001	0,002325969
75	4,07	6,05365373732732E-004-2,20359291442858E-003i	1828,463382	0,002285233
76	3,96	4,4996241764883E-004+3,83142493348527E-004i	1804,436268	0,000590986
77	3,82	8,56762951152289E-005+1,73890511978837E-004i	1781,032425	0,000193851
78	3,69	8,81179005869518E-004+3,44981705553562E-005i	1758,227913	0,000881854
79	3,56	2,27953432362346E-003+1,43941034440535E-004i	1736	0,002284074
80	3,42	3,62653417347777E-004-1,69376012600071E-003i	1714,327091	0,001732149
81	3,27	5,76776983938186E-004-2,23661356374325E-003i	1693,188656	0,002309786
82	3,18	-7,86127431915619E-005-2,38299192085074E-004i	1672,565164	0,000250931
83	3,05	-3,67679126531243E-004-1,08436662982137E-003i	1652,438026	0,001145006
84	2,96	-4,68735117777484E-004-1,60138158383886E-003i	1632,789536	0,001668573
85	2,91	2,2862751874714E-003-7,57531184862763E-004i	1613,60282	0,002408507
86	2,88	2,47387576129782E-003-1,40756991483657E-003i	1594,861789	0,002846281
87	2,87	-4,52923868360101E-005-2,60573864268217E-003i	1576,551091	0,002606132
88	2,89	1,99368221509887E-003-1,2468299636916E-004i	1558,656073	0,001997577
89	2,93	1,17807310019783E-003-1,39214352324134E-003i	1541,162738	0,00182371
90	2,99	1,68290862515427E-003-2,3060684854023E-003i	1524,057714	0,002854844
91	3,08	1,50524141657091E-003-3,43537181726063E-003i	1507,328211	0,003750671
92	3,2	1,80462207070586E-003-2,07974482709691E-003i	1490,961998	0,002753543
93	3,31	7,35627497633028E-004-5,18517358079707E-005i	1474,947368	0,000737453
94	3,43	-1,96786989935118E-003-1,45078929860172E-003i	1459,273114	0,002444852
95	3,58	-1,19038009410316E-004+2,19489506303013E-004i	1443,928496	0,000249691
96	3,7	-9,23200234171844E-005+1,46513221931927E-003i	1428,903226	0,001468038
97	3,84	3,19461804447917E-003-1,91224978452411E-003i	1414,187436	0,003723209
98	3,97	2,33355431228087E-003-1,64755070422765E-003i	1399,771662	0,002856554
99	4,08	1,3318344152852E-003-8,28971094229956E-004i	1385,646821	0,00156875
100	4,18	-5,13944038211015E-004-1,36478184568303E-003i	1371,804196	0,001458344
101	4,26	5,05212293606795E-004-7,6358539373833E-004i	1358,23541	0,000915588
102	4,31	3,00198414126657E-003-2,38588378208875E-003i	1344,932419	0,003834625
103	4,31	6,31560566904248E-003-6,67033615950763E-003i	1331,887488	0,009185873
104	4,29	1,19352028440876E-003-4,62627680497392E-003i	1319,09318	0,004777753
105	4,23	9,66457473354925E-004-3,76948975143106E-003i	1306,542341	0,003891413
106	4,14	7,42208076014442E-004-9,67936136511986E-004i	1294,228087	0,001219743
107	4,04	-3,79029911935567E-003+6,85989045874318E-003i	1282,143791	0,007837376
108	3,89	5,40983496552529E-003+3,61468901696021E-003i	1270,283071	0,006506327
109	3,74	5,67734415080374E-003-1,27837324911296E-004i	1258,63978	0,005678783
110	3,58	7,09070453192429E-003+2,21340212406624E-003i	1247,207993	0,007428138
111	3,41	8,2302233536227E-003-1,89022665585118E-003i	1235,981998	0,008444497
112	3,26	4,61063798088521E-003-4,49916262845414E-003i	1224,956289	0,006442084
113	3,15	4,90242467531917E-003-8,97021378831728E-004i	1214,125553	0,004983815
