0	2,34	3,40106689453125	1373176	3,401066895
1	2,46	-6,0216479214297E-003+1,26414654671099E-002i	124834,1818	0,014002389
2	2,68	1,74315605986502E-003-7,50929214296819E-003i	65389,33333	0,00770896
3	2,83	9,77327373763791E-003-5,05942885736958E-003i	44296	0,011005212
4	3,1	5,70438697286104E-003-4,32091510026621E-005i	33492,09756	0,005704551
5	3,34	-1,59791564625445E-003+5,61411851915956E-003i	26925,01961	0,005837094
6	3,59	-4,02925613390046E-003+1,9038340738028E-004i	22511,08197	0,004033751
7	3,88	9,73211383340227E-004-6,86229546054382E-003i	19340,50704	0,006930962
8	4,08	4,01500002977877E-003-1,13459541136925E-003i	16952,79012	0,004172233
9	4,28	1,06875040659452E-003+2,31012693313534E-003i	15089,84615	0,002545371
10	4,43	-2,52797346918137E-003+6,84096017445604E-007i	13595,80198	0,002527974
11	4,57	1,73341321770552E-003-8,12115931308116E-004i	12370,95495	0,001914224
12	4,66	2,75472799174036E-003+4,10075411052226E-004i	11348,56198	0,002785083
13	4,69	6,30769498790609E-004-7,48541070157108E-004i	10482,25954	0,000978869
14	4,63	1,73454370038974E-003-9,98496271652388E-004i	9738,836879	0,002001409
15	4,54	2,49545439522928E-003+1,09251505911836E-003i	9093,880795	0,00272413
16	4,41	9,07062384817469E-004+1,45008238090447E-003i	8529,043478	0,00171041
17	4,21	1,21866313367901E-003-1,46892574363952E-003i	8030,269006	0,001908634
18	4,01	1,2984505599802E-003-4,76385472416679E-004i	7586,607735	0,001383082
19	3,76	1,26843827887444E-003+2,38022139152269E-003i	7189,403141	0,002697108
20	3,49	1,00293814672845E-004+1,66589153659051E-003i	6831,721393	0,001668908
21	3,22	5,90200350215584E-004+8,44424094976979E-004i	6507,943128	0,001030237
22	2,95	2,03108272813643E-003-2,32392731035751E-005i	6213,466063	0,002031216
23	2,71	8,10371720770223E-004+7,37666847750324E-004i	5944,484848	0,001095835
24	2,52	-6,5381688604321E-004+9,80026955135145E-004i	5697,825726	0,001178104
25	2,38	9,1767869272392E-004-4,68089508613885E-006i	5470,820717	0,000917691
26	2,23	5,67029040223211E-004+7,31416163672187E-004i	5261,210728	0,000925468
27	2,14	7,8133156153348E-004+3,13748427428147E-004i	5067,070111	0,000841972
28	2,09	-2,67245835729804E-004-3,39694481696743E-004i	4886,747331	0,000432218
29	2,11	-2,10931866001734E-004+1,25687928962772E-003i	4718,817869	0,001274456
30	2,18	2,24503688762605E-003+1,2232694095032E-003i	4562,046512	0,002556673
31	2,31	8,96119210698758E-004-1,19771494886981E-003i	4415,356913	0,001495844
32	2,47	-4,25809523690573E-004-6,90573950283799E-004i	4277,806854	0,000811299
33	2,66	7,46956066995075E-004-6,33943397222943E-005i	4148,567976	0,000749641
34	2,89	-3,83220434065012E-004+3,95180608141242E-004i	4026,909091	0,000550478
35	3,16	1,38920079555187E-003+6,85190883970249E-004i	3912,182336	0,001548989
36	3,39	1,99700687725297E-003-7,08498099583452E-004i	3803,811634	0,002118963
37	3,66	-1,091308639894E-003-2,15073531514967E-003i	3701,283019	0,002411766
38	3,91	2,04504297746075E-004-8,79167874819096E-005i	3604,136483	0,000222601
39	4,17	1,74156223424782E-003+3,34757644654842E-004i	3511,959079	0,001773443
40	4,38	1,82153309728987E-003-1,58496718389254E-004i	3424,379052	0,001828416
41	4,54	2,0894164988068E-003-4,54226232030987E-004i	3341,060827	0,00213822
42	4,64	9,4979566679564E-004-2,16765214478216E-005i	3261,700713	0,000950043
43	4,73	2,19797640333831E-003+2,67909064319183E-003i	3186,023202	0,003465347
44	4,76	3,44111943807897E-003+2,24637369120419E-003i	3113,777778	0,00410944
45	4,74	-2,09843980637466E-004-6,26791502780538E-004i	3044,736142	0,000660986
46	4,64	8,39095443450805E-004+8,27882743863899E-004i	2978,689805	0,001178758
47	4,51	5,25851069507689E-004+1,19780236204399E-003i	2915,447983	0,001308147
48	4,34	-8,65356954616148E-004+9,72786634307666E-004i	2854,835759	0,001301982
49	4,17	1,04869231566586E-003+6,63327453270565E-004i	2796,692464	0,00124087
50	3,96	2,49750105853902E-003-2,71875064325595E-003i	2740,870259	0,003691763
51	3,74	1,39870029456432E-003-1,3226272206793E-003i	2687,232877	0,001925021
52	3,49	1,63512536913394E-003+2,91747024281219E-003i	2635,654511	0,003344438
53	3,2	1,9439903209453E-003+1,54628196974458E-003i	2586,018832	0,002483966
