0	3.33	3.47905029296875	1373176	3.479050293
1	3.44	-1.37109742617664E-002-7.4551114008666E-002i	124834.1818	0.075801447
2	3.54	5.38410748797819E-003-1.65948044888997E-002i	65389.33333	0.017446379
3	3.64	2.49814704102365E-003-9.76329897007354E-003i	44296	0.010077834
4	3.72	-7.68094431596424E-004-1.12817652539977E-002i	33492.09756	0.011307882
5	3.8	-2.16003559059591E-004-8.62317414232664E-003i	26925.01961	0.008625879
6	3.85	3.88500817230966E-003-7.53307790157418E-003i	22511.08197	0.008475881
7	3.87	2.5910825605136E-003-4.54430806919998E-003i	19340.50704	0.005231104
8	3.86	-6.05715776413927E-004-3.89829207188743E-003i	16952.79012	0.003945069
9	3.84	6.58613872945323E-005-4.89238291813235E-003i	15089.84615	0.004892826
10	3.8	1.05828630826382E-003-4.70086805167299E-003i	13595.80198	0.00481852
11	3.75	1.85512742272953E-003-4.43407960405474E-003i	12370.95495	0.004806512
12	3.7	1.07318924318485E-003-3.53462570895356E-003i	11348.56198	0.003693956
13	3.61	1.86267898461581E-003-3.14256332791639E-003i	10482.25954	0.003653119
14	3.51	1.9283730705194E-003-2.39686052303403E-003i	9738.836879	0.00307629
15	3.42	6.23302715066337E-004-2.82163110546765E-003i	9093.880795	0.002889655
16	3.34	1.28705712443656E-003-2.35948643616782E-003i	8529.043478	0.002687693
17	3.26	1.80377647323212E-003-2.24707442294996E-003i	8030.269006	0.002881485
18	3.17	6.68090882504398E-004-2.30111844471206E-003i	7586.607735	0.002396141
19	3.09	6.0590696050214E-004-1.81348388609148E-003i	7189.403141	0.001912027
20	3	1.64517920204682E-003-2.81594097445853E-003i	6831.721393	0.003261309
21	2.93	5.86071652565688E-004-2.3233122129738E-003i	6507.943128	0.002396093
22	2.86	1.64732828579637E-003-1.64214576273779E-003i	6213.466063	0.002326012
23	2.82	1.71669770248903E-003-1.19144649363594E-003i	5944.484848	0.00208964
24	2.79	5.19242101797626E-004-8.67538314595192E-004i	5697.825726	0.001011056
25	2.78	1.14776661193778E-003-1.1570456778358E-003i	5470.820717	0.001629762
26	2.79	6.50763555470794E-004-1.70380731999297E-003i	5261.210728	0.001823857
27	2.82	8.22829789048626E-004-1.70157408155872E-003i	5067.070111	0.00189008
28	2.88	1.15725620456427E-003-1.76614818953241E-003i	4886.747331	0.002111521
29	2.97	8.27705980618624E-004-2.07598913161039E-003i	4718.817869	0.002234911
30	3.08	1.18884958133019E-003-1.73364685427819E-003i	4562.046512	0.002102117
31	3.2	1.45978343890104E-003-1.53957517545707E-003i	4415.356913	0.002121617
32	3.35	5.93085361605616E-004-1.39303254778495E-003i	4277.806854	0.001514031
33	3.51	1.94352915503946E-003-1.44238944249915E-003i	4148.567976	0.002420288
34	3.61	1.94903884453823E-003-5.6420403464899E-004i	4026.909091	0.002029059
35	3.7	1.08839774455806E-003-1.59894799310574E-003i	3912.182336	0.00193423
36	3.79	1.55776121487799E-003-8.64333987996334E-004i	3803.811634	0.001781486
37	3.86	1.76217054250113E-003-6.57817960154217E-004i	3701.283019	0.001880949
38	3.9	1.42535742555184E-003-6.36934293155206E-004i	3604.136483	0.001561195
39	3.93	5.59849196238708E-004-8.19613859112314E-004i	3511.959079	0.000992571
40	3.93	3.25911381110676E-004-1.38771873276515E-003i	3424.379052	0.001425476
41	3.9	1.07548283189518E-003-1.66595436141867E-003i	3341.060827	0.001982944
42	3.85	1.44821249708417E-003-1.6536795995168E-003i	3261.700713	0.002198176
43	3.78	2.12864098080164E-003-9.71997090129448E-004i	3186.023202	0.002340062
44	3.71	1.96314554223703E-003-1.10820092895899E-003i	3113.777778	0.00225434
45	3.64	1.81586804593652E-003-8.10736093644043E-004i	3044.736142	0.001988635
46	3.52	6.98018823845414E-004-8.33367655569453E-004i	2978.689805	0.001087075
47	3.42	4.57725903754971E-006-1.24453939721837E-003i	2915.447983	0.001244548
48	3.31	1.40894175018839E-003-6.76767876695331E-004i	2854.835759	0.001563052
49	3.22	1.45276285777948E-003-1.15652417252161E-005i	2796.692464	0.001452809
50	3.12	3.27483756144015E-004-5.79821852080079E-004i	2740.870259	0.000665912
51	3.03	2.50141794629209E-003-1.13973987766315E-004i	2687.232877	0.002504013
52	2.94	4.9878095136027E-004-7.39630865339992E-004i	2635.654511	0.000892097
53	2.87	3.49612475486935E-004-2.2577950901475E-003i	2586.018832	0.002284703
54	2.82	3.63290236179208E-003-1.62600200938958E-003i	2538.218115	0.003980184
55	2.77	5.51641694349876E-004-1.34411334094281E-003i	2492.15245	0.001452911
56	2.73	1.37967078412487E-003-1.33656189772873E-003i	2447.729055	0.001920908
57	2.73	2.22764992200948E-003+6.59741543979191E-004i	2404.861646	0.002323291
58	2.76	-8.01034812109063E-004-1.06089712385528E-003i	2363.46988	0.001329346
59	2.8	1.96897408855145E-003-9.43885636936953E-004i	2323.478849	0.002183524
60	2.86	2.25253789141287E-003+4.67433235960136E-004i	2284.818636	0.002300526
61	2.93	2.10602898326897E-003-1.69726556624664E-003i	2247.423895	0.002704823
62	3.04	2.96258043380177E-003-4.07553794342075E-005i	2211.233494	0.002962861
63	3.16	8.95153176912161E-004-5.78363915228477E-005i	2176.190174	0.00089702
64	3.28	5.43246947957279E-004-6.10538656823486E-004i	2142.24025	0.000817236
65	3.44	8.07056546813086E-004-3.41660153466365E-004i	2109.333333	0.000876397
66	3.57	1.62481436860961E-004-1.57511182392872E-003i	2077.422088	0.00158347
67	3.69	1.34077478192184E-003-2.84042204453065E-003i	2046.461997	0.003140967
68	3.79	1.84050432639884E-003-3.9341144387793E-004i	2016.41116	0.001882081
69	3.87	3.51178019737228E-004-1.28393735947752E-003i	1987.230101	0.001331098
70	3.93	2.93651866658011E-003-9.75718403418402E-004i	1958.881598	0.003094377
71	3.97	2.2627824410814E-003-3.99667945679727E-004i	1931.33052	0.002297807
72	3.99	1.90519767768299E-003-1.75936148277671E-003i	1904.543689	0.002593286
73	3.96	1.58776324243542E-003-1.72898577068447E-003i	1878.48974	0.002347421
74	3.9	2.92928984092669E-003-1.29129955734721E-003i	1853.139001	0.00320128
75	3.82	2.10042379556454E-003-9.15471658672478E-004i	1828.463382	0.002291259
76	3.74	1.49055199239197E-003-1.35837189711224E-003i	1804.436268	0.00201666
77	3.66	2.78049287353274E-003-3.19882547363183E-004i	1781.032425	0.002798833
78	3.56	1.47395084282207E-003-1.13004612350873E-003i	1758.227913	0.001857292
79	3.46	2.44717502061621E-003-1.53581673727413E-003i	1736	0.002889187
80	3.36	2.56858000154165E-003-9.48190379795541E-004i	1714.327091	0.002738004
81	3.23	1.77123448335917E-003-3.43883976586075E-003i	1693.188656	0.00386819
82	3.13	4.43799088260235E-003-3.01211345946373E-004i	1672.565164	0.004448201
83	3.02	1.42136463693122E-003-2.29212022822134E-003i	1652.438026	0.002697053
84	2.94	3.22094694675107E-003-1.41713634706082E-003i	1632.789536	0.003518917
85	2.86	3.50118853551096E-003+2.80272995639046E-003i	1613.60282	0.004484821
