0	3.65	3.08183837890625	1373176	3.081838379
1	3.58	-2.41651831997315E-004+2.15961244198879E-002i	124834.1818	0.021597476
2	3.5	-8.26632261705984E-004+1.22075899789237E-002i	65389.33333	0.012235546
3	3.39	-1.08228857809647E-002-5.51729737218164E-003i	44296	0.012148063
4	3.28	-9.29333535253201E-003+6.98164742762576E-004i	33492.09756	0.009319523
5	3.18	-4.89851155731505E-003+9.8496522937635E-004i	26925.01961	0.004996556
6	3	-1.04919303782895E-003+1.44555165459394E-003i	22511.08197	0.001786176
7	2.88	-2.95869198305164E-004-3.50932080808393E-003i	19340.50704	0.003521771
8	2.75	-2.3973211858937E-003-3.04405548348203E-004i	16952.79012	0.00241657
9	2.64	-3.04056898934472E-003-1.22286058078163E-003i	15089.84615	0.003277262
10	2.55	-3.51776784623796E-003+8.53182758518052E-004i	13595.80198	0.003619753
11	2.47	-1.53748462201249E-003+2.4519003580064E-004i	12370.95495	0.001556913
12	2.41	-1.75395248307016E-003+1.35213513033336E-003i	11348.56198	0.002214637
13	2.39	-1.21582983337563E-003-1.2047494592798E-003i	10482.25954	0.001711626
14	2.37	-2.30073157869542E-003-5.87822739387253E-004i	9738.836879	0.002374637
15	2.38	-1.83662482140991E-004-1.34359378362557E-003i	9093.880795	0.001356089
16	2.41	-1.5786096824648E-003+4.15115946257945E-004i	8529.043478	0.001632277
17	2.46	-1.12845795204643E-003+5.04387389019933E-004i	8030.269006	0.001236052
18	2.53	-2.92020281412813E-003+8.77269817122715E-004i	7586.607735	0.003049129
19	2.62	2.71902453138881E-004-3.92179083614422E-005i	7189.403141	0.000274716
20	2.75	-6.88193520715746E-004+8.52758135126061E-004i	6831.721393	0.001095813
21	2.84	-3.06244807699867E-004+1.1202152655744E-005i	6507.943128	0.00030645
22	2.97	-1.97822558509065E-003-1.11650475805801E-003i	6213.466063	0.002271554
23	3.11	1.14074902618527E-006+5.10444474878011E-004i	5944.484848	0.000510446
24	3.24	-1.15826597227258E-003-1.84631455409225E-004i	5697.825726	0.001172889
25	3.35	-2.36832098387957E-004+4.04316273382407E-005i	5470.820717	0.000240259
26	3.47	-6.52252008209264E-004-8.55397088348103E-004i	5261.210728	0.001075703
27	3.56	-4.24448985932563E-004-6.66461380020122E-004i	5067.070111	0.000790144
28	3.62	-1.85664080196716E-003-1.57408432341593E-003i	4886.747331	0.002434103
29	3.68	-3.48545836427193E-004+7.47865862082075E-004i	4718.817869	0.000825099
30	3.7	-9.39746037524907E-004-1.67126180358082E-003i	4562.046512	0.001917352
31	3.71	-1.16030599196009E-003-3.61850791715157E-004i	4415.356913	0.00121542
32	3.69	-1.37957561654177E-003-1.12350137435662E-003i	4277.806854	0.001779181
33	3.63	-1.68183956581282E-003+1.07259369169054E-003i	4148.567976	0.001994754
34	3.56	-1.16286554033334E-003-1.04542799414441E-003i	4026.909091	0.001563706
35	3.46	-1.39337997325049E-003+1.11851600568368E-003i	3912.182336	0.001786781
