0;4.32;4.511416015625;1373176;4.511416016
1;4.98;-1.75734921161637E-003+5.90172433929157E-002j;124834.1818;0.059043402
2;5.8;1.81470412481071E-003+1.99494149077521E-002j;65389.33333;0.020031782
3;6.33;7.53600308587181E-003+9.19315176689606E-003j;44296;0.011887194
4;6.38;-5.36078290827591E-003+1.56427674498346E-002j;33492.09756;0.016535845
5;5.63;-2.1783209018192E-003+7.58704945179542E-003j;26925.01961;0.007893567
6;5.06;-2.51554444574611E-003+1.19603049714033E-002j;22511.08197;0.012221983
7;4.38;-7.96976146908265E-004+1.9465508463735E-003j;19340.50704;0.002103386
8;4.11;-1.44620978214625E-003+1.39807641481222E-002j;16952.79012;0.014055365
9;3.82;-9.31717399855601E-004+1.5541227568846E-003j;15089.84615;0.001812014
10;3.31;-1.83048868633897E-005+4.43237803935552E-003j;13595.80198;0.004432416
11;2.94;7.67142426713255E-003+1.66818798811271E-003j;12370.95495;0.007850707
12;2.88;-7.50150566214317E-003+1.42343219713786E-003j;11348.56198;0.007635362
13;3.14;4.7211959750198E-003+4.4998713324081E-003j;10482.25954;0.006522157
14;3.38;-4.30052311847565E-003+9.12685115527473E-003j;9738.836879;0.010089297
15;3.7;5.34303932617414E-003-1.29205268623847E-004j;9093.880795;0.005344601
16;4.33;-7.64223300693251E-004-2.48468017127856E-004j;8529.043478;0.0008036
17;5.26;-8.80077587863408E-004+2.2868722297814E-003j;8030.269006;0.002450372
18;5.93;1.38314415878923E-003+5.01851007258642E-003j;7586.607735;0.005205625
19;6.33;-2.75402298566577E-003+1.4729706532421E-003j;7189.403141;0.003123185
20;6.36;1.13822459497398E-003+4.19230149127895E-003j;6831.721393;0.00434407
21;5.99;-2.92184661902073E-003+2.30529080249364E-003j;6507.943128;0.003721768
22;5.72;2.950593014162E-003+5.57667041080925E-003j;6213.466063;0.00630914
23;5.26;-2.60105942292372E-003-7.31591982121251E-003j;5944.484848;0.007764547
24;4.93;-9.91516052937679E-004+3.39888285182372E-003j;5697.825726;0.003540552
25;4.62;-3.41953939514125E-003-1.64366555802983E-003j;5470.820717;0.003794059
26;4.25;3.3798313421071E-003+1.05015942110443E-002j;5261.210728;0.011032078
27;3.75;6.99896967532386E-003-3.84655153659889E-003j;5067.070111;0.007986334
28;3.28;3.44315591160918E-003+3.41460318453211E-003j;4886.747331;0.00484921
29;2.98;-1.46318184209473E-003-1.07104255532747E-003j;4718.817869;0.001813293
30;2.97;-4.75776510514343E-004+1.11698524863283E-002j;4562.046512;0.011179981
31;3.16;-2.97107750628593E-003-3.82445942169041E-003j;4415.356913;0.004842911
