345,22	-12,61
345,44	-12,61
345,66	-12,61
345,88	33,93
346,10	42,78
346,32	-2,63
346,54	-33,93
346,75	63,70
346,97	-10,37
347,19	53,36
347,41	-35,86
347,63	-2,00
347,85	24,63
348,07	-2,50
348,29	-67,39
348,51	33,40
348,73	-7,58
348,95	-9,90
349,16	80,95
349,38	66,96
349,60	44,33
349,82	17,87
350,04	11,87
350,26	31,56
350,48	-18,53
350,70	-27,05
350,92	0,71
351,14	-66,64
351,35	4,08
351,57	43,14
351,79	-2,65
352,01	42,43
352,23	52,72
352,45	-49,06
352,67	-1,23
352,89	31,01
353,10	34,75
353,32	31,64
353,54	23,03
353,76	16,92
353,98	-8,23
354,20	-10,34
354,42	-16,14
354,64	16,08
354,85	-37,43
355,07	14,03
355,29	-13,18
355,51	62,50
355,73	38,03
355,95	41,64
356,17	34,82
356,38	14,69
356,60	46,61
356,82	12,09
357,04	83,87
357,26	22,04
357,48	17,39
357,69	57,78
357,91	67,50
358,13	-32,68
358,35	-13,42
358,57	-4,66
358,79	12,76
359,01	46,76
359,22	-21,35
359,44	43,30
359,66	18,02
359,88	97,97
360,10	85,89
360,32	102,86
360,53	0,87
360,75	22,04
360,97	-39,25
361,19	-8,13
361,41	22,99
361,62	-36,08
361,84	26,23
362,06	18,46
362,28	48,82
362,50	-17,41
362,72	-19,25
362,93	148,22
363,15	57,27
363,37	-2,21
363,59	40,58
363,81	53,50
364,02	-46,75
364,24	47,02
364,46	37,40
364,68	99,72
364,90	-128,69
365,11	-29,44
365,33	-14,69
365,55	28,82
365,77	-9,45
365,99	106,42
366,20	-83,03
366,42	-6,33
366,64	42,07
366,86	26,93
367,07	-13,71
367,29	88,64
367,51	88,04
367,73	70,21
367,95	-22,28
368,16	-0,19
368,38	-21,49
368,60	27,85
368,82	26,15
369,03	-43,34
369,25	7,94
369,47	17,74
369,69	117,52
369,91	-37,18
370,12	89,91
370,34	74,42
370,56	99,60
370,78	34,36
370,99	-15,70
371,21	28,48
371,43	75,88
371,65	80,30
371,86	10,22
372,08	-59,50
372,30	21,57
372,52	14,26
372,73	12,47
372,95	7,08
373,17	80,50
373,39	95,52
373,60	56,82
373,82	67,15
374,04	54,01
374,26	1,64
374,47	19,88
374,69	44,99
374,91	-41,66
375,12	1,15
375,34	38,63
375,56	1,86
375,78	60,36
375,99	65,04
376,21	-44,67
376,43	27,46
376,65	24,33
376,86	2,49
377,08	63,72
377,30	-21,47
377,51	13,18
377,73	85,70
377,95	45,96
378,17	10,91
378,38	56,65
378,60	-4,34
378,82	-24,63
379,03	16,20
379,25	55,15
379,47	-63,24
379,68	92,54
379,90	93,26
380,12	-5,92
380,34	31,01
380,55	36,44
380,77	-37,35
380,99	38,02
381,20	2,50
381,42	96,55
381,64	59,18
381,85	59,23
382,07	-87,00
382,29	-3,93
382,50	-51,83
382,72	34,41
382,94	112,66
383,15	68,24
383,37	36,44
383,59	-12,60
383,80	51,04
384,02	3,45
384,24	51,00
384,45	-66,87
384,67	-26,20
384,89	79,34
385,10	102,57
385,32	33,90
385,54	40,25
385,75	57,63
385,97	44,76
386,19	12,00
386,40	-27,10
386,62	45,39
386,84	29,56
387,05	48,17
387,27	98,63
387,49	32,99
387,70	17,71
387,92	18,72
388,14	67,03
388,35	78,54
388,57	40,88
388,79	84,41
389,00	39,87
389,22	-12,93
389,43	48,97
389,65	43,76
389,87	31,72
390,08	103,05
390,30	38,78
390,52	34,92
390,73	57,97
390,95	100,66
391,17	36,41
391,38	44,20
391,60	-22,36
391,81	-4,16
392,03	65,50
392,25	115,01
392,46	100,07
392,68	-17,56
392,89	33,95
393,11	23,71
393,33	10,38
393,54	18,91
393,76	44,69
393,98	-13,40
394,19	54,56
394,41	37,01
394,62	103,98
394,84	20,20
395,06	90,42
395,27	17,14
395,49	78,69
395,70	-30,79
395,92	96,13
396,13	53,84
396,35	-4,62
396,57	89,83
396,78	91,24
397,00	50,01
397,21	39,77
397,43	-28,62
397,65	23,24
397,86	49,73
398,08	36,29
398,29	23,07
398,51	120,49
398,72	17,91
398,94	-8,62
399,16	0,36
399,37	68,48
399,59	-38,66
399,80	56,19
400,02	19,05
